0.09980555555555555,0.6339444444444445
0.13333333333333333,0.5305555555555556
-0.08333333333333333,0.7000000000000001
0.0,0.0
0.04750000000000002,0.5591666666666668
0.012499999999999983,0.585
0.03571428571428571,0.5241071428571429
-0.06999999999999999,0.5177777777777778
-0.07066666666666668,0.38266666666666665
-0.5,0.5
0.22093253968253967,0.5319047619047619
-0.09857954545454546,0.5560606060606061
0.6,1.0
0.1,0.5
-0.125,0.375
0.35,0.4375
0.025000000000000005,0.225
0.0818181818181818,0.5808080808080808
0.012499999999999983,0.585
0.03571428571428571,0.5241071428571429
-0.06999999999999999,0.5177777777777778
-0.07066666666666668,0.38266666666666665
-0.04322344322344322,0.3542857142857142
0.13333333333333333,0.5305555555555556
-0.5,0.5
0.22093253968253967,0.5319047619047619
-0.09857954545454546,0.5560606060606061
0.6,1.0
0.1,0.5
0.35,0.4375
0.04750000000000002,0.5591666666666668
0.025000000000000005,0.225
0.0818181818181818,0.5808080808080808
0.125,0.45
-0.039999999999999994,0.5599999999999999
-0.08333333333333333,0.7000000000000001
0.0,0.0
0.1,0.6666666666666667
-0.153125,0.41875
0.02500000000000001,0.5916666666666667
0.0669047619047619,0.4330952380952381
0.18999999999999997,0.48444444444444446
-0.16319444444444445,0.5673611111111111
-0.02,0.45999999999999996
0.03916666666666667,0.5191666666666667
-0.3,0.65
0.17141875981161697,0.4942874585731728
0.011333333333333334,0.41
-0.15000000000000002,0.4
-0.09166666666666667,0.85
0.30340909090909096,0.4
0.41999999999999993,0.5900000000000001
0.13,0.425
0.08333333333333336,0.5125
-0.06666666666666665,0.6166666666666667
-0.10185185185185186,0.6462962962962963
0.10625000000000001,0.6
0.042857142857142864,0.3
0.22,0.37999999999999995
0.9,0.875
-0.08333333333333333,0.16666666666666666
-0.05,0.325
0.0,0.025
0.11938775510204082,0.65
0.01276455026455026,0.5444444444444445
0.07163461538461537,0.4336538461538461
-0.10714285714285715,0.7178571428571429
-0.3333333333333333,0.375
0.14583333333333334,0.6583333333333333
0.2069444444444445,0.4555555555555555
0.3,0.6
0.2375,0.39166666666666666
0.0,0.0
1.0,0.3
0.10355902777777777,0.38472222222222224
0.3,0.4166666666666667
-0.5,0.9
0.3,0.5125
0.0,0.0
-0.08333333333333333,0.16666666666666666
-0.0033333333333333214,0.86
-0.28500000000000003,0.5900000000000001
0.30833333333333335,0.509375
-0.125,1.0
0.175,0.3666666666666667
0.4,0.7
-0.1259259259259259,0.5962962962962962
-0.3,0.2
-0.38,0.76
0.10312499999999997,0.75
-0.2,0.4
0.012499999999999997,0.3375
